x,y,index,esp,labels,p_label,mode
-8.009403484489354,-19.52067158274326,39529,6,0,0,train
-33.899027482956754,-36.4929657291607,23135,3,0,0,train
-30.516957000179186,-53.508436609639695,27218,5,0,0,train
43.11507827463128,-9.333634472793065,157629,10,0,0,train
0.98909874222548,-0.9077530818237793,25539,4,0,0,train
-35.72760260931624,-32.27771047331786,23335,3,0,0,train
44.14810008530662,8.376734251689356,157457,10,0,0,train
16.471748341408198,-26.875424061880945,39239,6,0,0,train
26.887037632449218,-21.5459587787728,42396,8,0,0,train
41.026183227101455,-48.07775631761533,23549,3,0,0,train
43.5658191894296,-26.838842164458693,157939,10,0,0,train
-23.65055875814918,-14.359093610594396,158143,10,0,0,train
44.88087179622925,-37.636421230355026,27687,5,0,0,train
-21.589005000012282,16.500249478960882,39373,6,0,0,train
15.206837349089763,-25.36335025539088,42716,8,0,0,train
-57.329661641515585,-0.6209968256317602,21216,11,0,0,train
26.756337702371386,-2.519952218312289,157311,10,0,0,train
-54.39530965305624,-5.3047455114743425,39168,6,0,0,train
-53.689730329903334,3.1000080529135534,26622,5,0,0,train
-13.851311290036708,15.223211813115682,25335,4,4,0,train
-16.03594521474937,-47.158212685205164,28096,5,0,0,train
45.53723091264678,-11.371201047309398,157670,10,0,0,train
-30.0402094500902,35.4915864152761,41063,7,4,4,train
-9.506802389978432,-41.50341368448605,21250,11,0,0,train
-21.428202020811327,-49.041609270821354,21625,1,0,0,train
-30.06385922458192,28.065865244168698,40879,7,0,0,train
23.742407187991045,-34.19514476721659,23485,3,0,0,train
-9.513725824693665,-18.324540593885335,22348,2,0,0,train
47.04693299164825,-2.0412311800265392,157192,10,0,0,train
-53.68441539200134,0.03720103798487173,22641,2,0,0,train
-48.01410826090103,22.33119705035623,21369,1,0,0,train
-9.529194324694743,-51.926842070814445,21186,11,0,0,train
-49.84462423919138,-27.763467339423954,27133,5,0,0,train
-35.74753878608679,-44.05268557325938,22454,2,0,0,train
26.891566325893635,-28.42159672162977,22913,3,0,0,train
-21.41204045418792,-40.34140051605185,23145,3,0,0,train
-2.6080406162818974,0.929104238203184,25086,4,0,0,train
-34.27471617181502,-24.475123857197957,23021,3,0,0,train
34.175225105927574,-32.39785072232459,40587,7,0,0,train
-5.118623817724991,56.263978281988074,27971,5,4,4,train
46.98958010512777,8.053334264796117,157018,10,1,1,train
-0.8593009729717214,48.38297027086844,42582,8,4,4,train
-29.803516532086796,-16.40327191879313,20185,0,0,0,train
-40.74288131170089,-18.235378956727764,39909,6,0,0,train
21.63685222574946,47.15171016433019,26040,4,2,2,train
54.930797947957835,10.024050348992876,157085,10,0,0,train
43.84935895029414,8.394513691300766,157445,10,0,0,train
-53.55806882813234,-0.9820510720537587,27242,5,0,0,train
2.812337498304575,-16.41778141564308,26297,4,0,0,train
-39.94811359385192,-27.868750408404516,41297,7,0,0,train
23.246070758859428,15.119045666965693,21590,1,0,0,train
-16.17593162932252,63.90821257995529,39400,6,4,4,train
-12.774752841231017,14.800164879600484,25640,4,4,4,train
-47.001082815264546,-20.194265320026354,39511,6,0,0,train
-32.89968444922047,-17.495829215516213,25132,4,0,0,train
36.145577437256776,-18.792032422465844,157295,10,0,0,train
-26.6162202125286,31.47027684372714,41627,7,4,4,train
-2.86507488151883,6.331180965681913,25569,4,0,0,train
12.692652243157822,25.438566652548303,27616,5,2,2,train
27.784043501921282,-9.473819639952342,156872,10,0,0,train
-38.98654704001096,-35.720595166861266,21828,1,0,0,train
-11.440023863679345,25.50512402846656,25517,4,4,4,train
25.419575712142464,-48.389405417283825,21126,11,0,0,train
-34.68816210870498,30.39021557281292,22667,2,0,4,train
-2.237826618378176,-41.31053107342083,42353,8,0,0,train
-35.32518847529647,21.669548714645067,41951,8,0,0,train
6.197180218271699,-17.224868486316918,26210,4,0,0,train
39.58289497177819,-10.876014925016396,156767,10,0,0,train
53.6500685704536,10.146974912530919,156927,10,0,0,train
-0.7307549806775249,10.658656172518825,24481,4,0,0,train
18.721019371412837,-52.8958733392014,20878,11,0,0,train
-6.071382588654046,-24.661913971183065,42544,8,0,0,train
-4.820604339763499,15.93454811615528,25357,4,3,3,train
16.98025441835241,40.969996146335674,25916,4,2,2,train
7.209065133676152,-30.021859531862937,42366,8,0,0,train
13.39567524786284,25.979490769921348,26774,5,2,2,train
-49.6583787823496,-25.17135891406042,27815,5,0,0,train
24.09790286136278,-6.481332771281153,157898,10,0,0,train
-12.537542533227672,29.10690780810841,25902,4,4,4,train
-3.61332403919774,21.56716440676606,25447,4,3,3,train
-40.757363179834634,-31.653981864247832,23199,3,0,0,train
35.36033916330302,-18.794745860750716,157734,10,0,0,train
39.300361711198605,-29.11880160450744,21158,11,0,0,train
-32.11575235166483,-18.7754886164366,22508,2,0,0,train
39.57488907658956,-13.516647733921156,157402,10,0,0,train
-35.58087547980569,-18.165784982321327,22550,2,0,0,train
-40.70643205951111,26.07510025871302,40918,7,0,0,train
21.010632950750196,-57.479266867751335,23751,3,0,0,train
-20.483080991642034,-44.268139794280415,40877,7,0,0,train
22.385410791954154,49.114290149182196,28058,5,2,2,train
-49.62550382222567,-28.45149434340707,28147,5,0,0,train
-18.081303113727017,-37.451325505151466,23343,3,0,0,train
-35.25036282120976,19.139670943029902,27827,5,0,0,train
-12.942817797810381,-55.88304267072726,27353,5,0,0,train
12.58491894590055,-63.44912072257678,27060,5,0,0,train
-18.755933495860816,63.58656845938749,39603,6,4,4,train
-20.381120370611974,-51.11101599832028,27578,5,0,0,train
-49.66529182107201,-3.466993590609616,23207,3,0,0,train
15.136106544924527,-26.16545194266056,42056,8,0,0,train
-31.364807728473313,37.086952351629634,20737,11,4,4,train
9.035257756923219,-62.61263095540463,28151,5,0,0,train
-28.767670687589515,38.30004888490936,19871,0,4,4,train
-15.869799119484624,63.8066997287991,39090,6,4,4,train
31.055542515279733,-15.231848258376003,157900,10,0,0,train
26.94097407268468,-49.50649105455856,23351,3,0,0,train
-22.23014325823599,-51.05175604972654,27082,5,0,0,train
11.772336518454516,-52.03318010391248,23431,3,0,0,train
-6.237010453697553,46.8992722405975,42777,8,4,4,train
11.843295253387309,-54.336660305990286,23173,3,0,0,train
21.382134039379864,-37.26244297888016,40561,7,0,0,train
-10.112797473525147,-54.37646909930113,27653,5,0,0,train
0.7046988153021982,0.9217225200518424,25567,4,0,0,train
46.295141609687406,-9.164155756327816,157168,10,0,0,train
-35.05789311208391,12.086994754470453,42722,8,0,0,train
-7.742042880859362,-37.81624934890215,22316,2,0,0,train
18.178490977778136,31.769221913500843,25275,4,2,2,train
36.26275250311681,-42.6381200279469,27588,5,0,0,train
20.600853196452196,47.5623178372665,39555,6,0,0,train
-17.233339937466873,19.58442958483254,25818,4,4,4,train
34.46121253502571,-15.89446909596327,157744,10,0,0,train
45.10574255034854,-42.91494490952006,28197,5,0,0,train
22.589702812773023,48.030345569248155,25894,4,2,2,train
-4.232284299854909,19.449131276513146,25415,4,0,0,train
28.94809322615899,-30.13217918123715,22297,2,0,0,train
1.8749646020532125,-11.525825153151688,26004,4,0,0,train
44.97369577618598,-13.11038014053643,157574,10,0,0,train
18.685784532247187,43.72168956097269,27385,5,2,2,train
43.400909386695126,1.6249778991062822,156965,10,0,0,train
-7.476901482986531,-48.427600896662206,40827,7,0,0,train
-22.198546382733515,-4.891110410417326,25920,4,0,0,train
39.35065645832537,20.86400828481946,22631,2,2,2,train
-44.69704669569215,11.704930118637606,42242,8,0,0,train
-12.287581062195027,-2.2175101146798966,39389,6,0,0,train
-1.012534362951361,-44.96815550317775,27547,5,0,0,train
-5.25224902059016,-21.96220536169803,19844,0,0,0,train
-23.238175423473134,-1.6388368408213303,26020,4,0,0,train
15.762338618821893,-26.163675313192066,40773,7,0,0,train
-35.19644637257238,-33.65683171090258,41645,7,0,0,train
-13.339480699572805,-56.40572537685179,27726,5,0,0,train
-10.259848863937593,24.96215651463921,24818,4,4,4,train
-52.97567317161429,-24.701152178119933,27104,5,0,0,train
-17.048717408709543,-42.748344586512886,41254,7,0,0,train
37.584938815831656,-42.189050541014076,28258,5,0,0,train
-0.15775921476224486,-44.2482737242455,28124,5,0,0,train
-1.4238155692000465,-0.1773251108707754,24879,4,0,0,train
4.631411455263062,-14.236934350761391,25229,4,0,0,train
51.53086105359178,-38.68139882641407,22806,2,0,0,train
1.5657497362034358,-30.748533378359323,40908,7,0,0,train
55.59383449189398,10.49603551131878,157012,10,0,0,train
-31.040865515879293,35.971816402515316,26871,5,4,4,train
-9.911647019293547,-34.44960716143606,42462,8,0,0,train
38.50638773185672,3.708699418703304,157597,10,0,0,train
-45.13073406467801,-26.509052818051806,21164,11,0,0,train
48.8703110596858,-7.486909649720859,157162,10,0,0,train
6.785095439096541,-47.11977051132441,21475,1,0,0,train
27.453414030271148,-0.6302065514675643,157394,10,0,0,train
21.75530654323697,28.52238975705891,22951,3,2,2,train
30.394783859274348,-16.049901737579763,157981,10,0,0,train
-41.563533893947096,-14.252892378365177,22358,2,0,0,train
-37.388296677418325,10.211470112709993,40635,7,0,0,train
-28.583105602820837,-51.13657157771479,26768,5,0,0,train
-26.16580398313224,-48.14681914312647,26851,5,0,0,train
0.5341474930179713,-40.000812437976926,21679,1,0,0,train
21.986730236490423,-32.765715623057716,41057,7,0,0,train
36.387835391898584,23.69056015842461,42576,8,2,2,train
-15.716716720956773,-10.777271109487454,27495,5,0,0,train
41.780156286123166,-50.79075689767086,21905,1,0,0,train
17.180120553718872,-46.24841341977301,41197,7,0,0,train
-1.5764077399135688,7.367298753088146,24859,4,0,0,train
-19.769089579817667,35.387099066972155,20852,11,4,4,train
4.96519331099309,18.935021791546408,26100,4,0,0,train
-36.09119423831977,-24.950824090853423,41248,7,0,0,train
46.75377679025287,12.688891554140707,23523,3,0,0,train
-49.951880133794866,-10.754213794792824,27387,5,0,0,train
-16.736636284330125,-42.99110874798148,41635,7,0,0,train
42.62057983783341,-5.6010814619833145,23341,3,0,0,train
35.71310329074453,24.352034586667806,42634,8,2,2,train
-37.65123651732374,1.9735989599589168,22653,2,0,0,train
-12.371073380986173,26.51045281943629,26122,4,4,4,train
-32.96526881691861,0.2538422705231458,25092,4,0,0,train
-8.281115536832662,-9.637721680901933,39509,6,0,0,train
-1.7282965540733453,-19.32307196196003,19816,0,0,0,train
19.046557910763713,-36.100346537103874,22969,3,0,0,train
-40.255884461471865,-31.381242410820892,22293,2,0,0,train
29.92564672246486,-6.3860403228549885,158171,10,0,0,train
-2.40028079093382,47.57742215930645,42014,8,4,4,train
-22.07987270627804,-35.00113100736949,42172,8,0,0,train
45.29721189702491,9.357968864514469,157427,10,1,1,train
49.23801253677326,-39.172019694567545,22011,1,0,0,train
17.472244906698645,40.69798595347782,27312,5,2,2,train
30.732879063379656,-20.79830393000514,20103,0,0,0,train
-20.067606455017934,-52.45121040901485,21000,11,0,0,train
-14.47860144277012,34.58448460794614,39387,6,4,4,train
48.217504057635765,-40.12672016207705,28012,5,0,0,train
-34.52997767796479,-44.509374939915226,42438,8,0,0,train
-10.753811725805999,-54.445355260012626,21279,11,0,0,train
-22.288579303004518,-34.12459516651638,22911,3,0,0,train
-12.931261669143217,45.00324103312188,26798,5,4,4,train
44.59605591113654,-1.3587076513751253,157232,10,0,0,train
-18.67264904026198,63.60876821391014,39310,6,4,4,train
25.22689007416626,-50.45664312886413,41274,7,0,0,train
-25.60256902460237,-4.298010891278882,26126,4,0,0,train
-45.374902620440466,17.30765242321058,22456,2,0,0,train
-0.41560221378946194,6.21083290244901,24895,4,0,0,train
25.26158718854641,-17.480810671082583,39831,6,0,0,train
-9.901064127947892,-4.178204491695595,39648,6,0,0,train
-2.206944616180629,-44.90752294332253,28248,5,0,0,train
57.84765824684615,-37.962314317764154,26887,5,2,2,train
-13.231331785831056,-6.118323553957556,39513,6,0,0,train
29.61886244714167,27.21359849420002,42795,8,2,2,train
-45.50875846938033,-8.968011094147244,39774,6,0,0,train
47.946236061648,-35.52819001197905,157392,10,0,0,train
-12.549311252764229,45.03468514656447,19967,0,4,4,train
-38.04799717755261,19.082292709159,23451,3,0,0,train
-9.195315542072107,42.81707216632476,42755,8,4,4,train
-1.059274260792158,-13.719151899449713,22320,2,0,0,train
-16.212497779960806,-44.2289567868954,40981,7,0,0,train
25.480051267753595,-16.211342385700405,39194,6,0,0,train
-10.342218817562742,-46.57267353451401,42694,8,0,0,train
-33.64057842787794,8.061001429452737,39213,6,0,0,train
54.56828446271476,10.023543299433936,157121,10,0,0,train
18.961121596637845,19.318864322497394,28226,5,0,0,train
-37.70520971936807,-40.702532647530404,21948,1,0,0,train
-49.8574967050777,-3.791644641407035,41246,7,0,0,train
-36.65962266138897,19.63088872829967,24720,4,0,0,train
-24.542562935582346,-1.9883638967412924,25453,4,0,0,train
16.775819352125836,33.94122434745433,24645,4,2,2,train
-51.000305198471914,-26.50927187458984,27606,5,0,0,train
49.61197568412085,-10.13441502878775,22905,3,0,0,train
36.34541477421225,-42.90358089908256,21663,1,0,0,train
-33.75159607038714,-44.719780454916624,22025,1,0,0,train
17.326511362328226,-39.276746938477785,25136,4,0,0,train
9.329586330365226,24.750018774903616,26377,5,0,0,train
-38.70243738300404,-16.209901579644068,27566,5,0,0,train
-47.87676842377605,-20.758085545347246,22303,2,0,0,train
25.569608688116343,-10.625533671676905,158064,10,0,0,train
-24.585153153542205,-3.6091316258678408,25375,4,0,0,train
23.78467850218749,49.658303183185296,26245,4,2,2,train
-8.920915616316101,-56.315069010413374,26604,5,0,0,train
47.389636285139254,6.518087083498859,157487,10,0,0,train
25.264169724966056,28.58433378608595,42054,8,2,2,train
35.874840476087826,2.8436351822484447,157526,10,0,0,train
-2.9893828131693363,-34.69790911550798,24822,4,0,0,train
8.159472315881857,-37.0124382839588,41171,7,0,0,train
-14.91322487035036,64.71868958206512,39563,6,4,4,train
-44.36309782601347,-25.72616908016431,23689,3,0,0,train
-39.259791458437306,27.520161122590444,20139,0,4,4,train
17.29178466999664,12.08313122408246,25059,4,0,0,train
35.31917378713919,-0.18299095618102434,157449,10,0,0,train
21.221351774211065,26.944112676471583,20899,11,2,2,train
-32.60140297464681,34.746679289310535,22651,2,0,4,train
24.001903250909873,-34.743986706212425,158141,10,0,0,train
-5.4705371533652025,6.641783023482912,24542,4,0,0,train
-18.294912344452047,63.66295801043094,39899,6,4,4,train
7.355151747690268,-44.84288343199015,22393,2,0,0,train
-54.20133816843039,3.9770140445561566,26698,5,0,0,train
-20.022581285957486,42.25266408235944,27667,5,4,4,train
15.52682736857627,33.096816113767794,26646,5,2,2,train
24.506355872567497,27.568888648615847,42550,8,2,2,train
-13.199820781069057,-13.451418065945889,24395,4,0,0,train
10.562806420538738,-52.46498160747622,22425,2,0,0,train
4.20870723111867,-30.50327945943489,21281,11,0,0,train
-10.535060006959077,-11.030464445232697,42157,8,0,0,train
16.83037205993897,-60.15617776567795,27214,5,0,0,train
11.81229007622987,-50.54425662485348,22808,2,0,0,train
30.605918651836404,-40.44868955895771,26423,5,0,0,train
-32.25041760906751,-18.615818031774836,23125,3,0,0,train
-50.26207868686541,-19.804148306128496,41232,7,0,0,train
1.0925789601826623,-56.33553013324854,27643,5,0,0,train
-12.494329195782854,25.33610058379398,25565,4,4,4,train
6.8103408244136805,-50.48787781826763,23481,3,0,0,train
-11.253063515439724,-54.133505859105824,21321,11,0,0,train
-39.6644480066955,-39.519218242849114,26521,5,0,0,train
-20.026390080114062,30.269403905958427,39286,6,1,1,train
13.441148060218298,-31.703566766251537,41272,7,0,0,train
35.419989452818314,-17.065327020866413,156888,10,0,0,train
-39.182558423973624,12.71352731158121,19943,0,0,0,train
-9.654970992203602,-34.09014700765076,23087,3,0,0,train
35.36631048941884,-48.007652612786096,21325,11,0,0,train
-2.125874808834418,-44.96507212093396,27570,5,0,0,train
-24.97161828673433,-16.301426269084185,158036,10,0,0,train
-14.305594271029731,-21.61447756688485,27521,5,0,0,train
40.73141701941571,-48.76985139344551,23543,3,0,0,train
-25.629963416668996,-3.9710944935037897,25299,4,0,0,train
-50.68109795488377,4.997930570838863,21601,1,0,0,train
-11.002677800437338,-55.645046577790914,22094,1,0,0,train
28.950464732992522,27.222170938532862,42480,8,2,2,train
-17.604765176626145,-41.24764717913337,40523,7,0,0,train
-13.710319895690327,35.41947042224891,24651,4,4,4,train
11.738253794660727,-52.11201839637293,23073,3,0,0,train
-11.86008531096962,-7.581985095890714,39799,6,0,0,train
-7.029449752885573,45.502064510008225,39258,6,4,4,train
-41.13418997898534,-19.593614629731817,20047,0,0,0,train
0.4189936479149239,-39.91636276240327,39672,6,0,0,train
-44.80176979356619,25.89031050944086,40581,7,0,0,train
-28.432955573981815,-49.57920902969079,26810,5,0,0,train
17.204831589408123,-64.0816945650204,21639,1,0,0,train
8.36441629124587,-60.9120328872884,28032,5,0,0,train
20.324931485955165,-43.59779693577455,19856,0,0,0,train
-28.1523766311686,30.81307716950772,40316,7,4,4,train
28.491772041601575,-9.463498435384006,157174,10,0,0,train
22.97321728941012,-27.7566996392319,157886,10,0,0,train
26.640377233094522,-45.1298450393951,23303,3,0,0,train
45.727539463629746,-18.893725461520994,157558,10,0,0,train
13.719350938736124,28.998481808172244,39096,6,2,2,train
52.31416491163532,-37.538543641460834,20765,11,0,0,train
-24.01535624239886,-50.05205400350273,27748,5,0,0,train
-10.199760819972486,45.74263056421805,26497,5,4,4,train
-24.373048986256208,31.542732660223827,20251,0,4,4,train
24.103352432133057,49.87523940100938,26407,5,2,2,train
-30.279315452336,-48.571823528776235,27216,5,0,0,train
-2.7514909081274626,-49.81524884126633,22328,2,0,0,train
-40.088880027054586,16.47598221099501,40785,7,4,4,train
-35.59797980741236,31.686327083218636,42161,8,4,4,train
-4.705898032182089,-58.33799525326517,22577,2,0,0,train
-27.656508833654268,-34.19950411954237,41720,7,0,0,train
-38.43419823467107,-27.44090830362982,23225,3,0,0,train
-23.451893625282455,-1.9001641118372685,25948,4,0,0,train
-33.068870100101876,-5.691869419706557,22673,2,0,0,train
8.91621431728135,25.10487209439755,26967,5,0,0,train
-35.64370625913295,-32.183971697279915,41629,7,0,0,train
-34.00985804047904,-34.20410526616389,40797,7,0,0,train
-10.894132974569317,-34.43718461588772,22629,2,0,0,train
27.812677287697205,-30.512282801965085,22875,3,0,0,train
-4.560060666465159,-60.24077259588547,19891,0,0,0,train
3.9266961885030236,-4.402056281232639,25291,4,3,3,train
43.43792405212352,1.443954125113338,156983,10,0,0,train
-26.413813007872005,-51.866600123882286,20892,11,0,0,train
55.73655909883369,10.571112564290072,157010,10,1,1,train
