x,y,index,esp,labels,p_label,mode
-16.981144343128594,-11.256125117216056,39529,6,0,0,train
-0.46716428087631723,13.367510363953773,23135,3,0,0,train
13.314012211334722,41.19775855228765,27218,5,0,0,train
0.2168564931012421,-42.34564119207823,157629,10,0,0,train
-8.498709662135228,11.955150732153681,23335,3,0,0,train
-3.9833387711593096,-49.66351870086888,157457,10,0,0,train
-10.64858119009421,-50.431135395479146,39239,6,0,0,train
6.642492363335978,-21.97967808862324,42396,8,0,0,train
27.69726944298426,-24.338831662298553,23549,3,0,0,train
29.156214074203376,-22.128244573980652,157939,10,0,0,train
-16.898239080171074,-5.411808715833518,158143,10,0,0,train
38.01590633604479,-10.561806263775114,27687,5,0,0,train
-50.26528816624076,-17.252018843314247,39373,6,0,0,train
-11.07490354856398,-18.018488780693257,46493,9,0,0,train
-5.87773521029888,-25.506211869191503,42716,8,0,0,train
-14.314812509467659,40.23166127035522,21216,11,0,0,train
19.06181801082393,8.759887192092528,157311,10,0,0,train
-41.68001613022082,-6.367766866158963,39168,6,0,0,train
-61.2439042298969,-0.6687736916559928,47289,9,4,4,train
-28.81436725193039,31.43834227151762,26622,5,0,0,train
9.401134960459416,18.214448143329832,28096,5,0,0,train
-61.64759565834029,0.45187522370640787,46581,9,4,4,train
13.906017045914734,-42.396672716779534,157670,10,0,0,train
-58.98894913578373,14.049320836487814,41063,7,4,4,train
7.26806033069808,26.45204503961314,21250,11,0,0,train
9.203539248933742,33.31484831131448,21625,1,0,0,train
-55.19754711251624,2.4856386902778738,40879,7,0,0,train
21.909615721197184,-24.51284256121643,23485,3,0,0,train
3.6258870525413456,5.788752471813721,22348,2,0,0,train
0.6783257355049218,-47.25068295316983,157192,10,0,0,train
-22.519386124930083,33.19965800229018,22641,2,0,0,train
-39.670957807482026,21.65792040934219,21369,1,0,0,train
20.729208202229717,37.92988150207441,21186,11,0,0,train
-14.874559205284406,29.36985329538734,27133,5,0,0,train
-6.644019342865685,-47.87661133728997,46454,9,1,1,train
15.27643832609614,43.24960257011054,22454,2,0,0,train
22.330872176499774,-1.797780607734254,22913,3,0,0,train
5.26678095811725,17.043065995488956,23145,3,0,0,train
-15.824724265840494,0.16755017707726894,23021,3,0,0,train
28.743776093221797,-11.43481546546851,40587,7,0,0,train
-41.366358890879,52.31941375897257,27971,5,4,4,train
-4.610384356742815,-55.915804613429586,157018,10,1,1,train
-43.451547888040075,44.356966743805145,42582,8,4,4,train
18.347124326539586,44.233090591678575,20185,0,0,0,train
-18.195635678095673,0.2741040060694855,39909,6,0,0,train
-5.5663762112168715,-57.35216465195403,157085,10,0,0,train
-4.86081896552392,-54.58501223244676,157445,10,0,0,train
-27.292275615291803,30.531189160297586,27242,5,0,0,train
-6.657474517842892,28.02843590166898,41297,7,0,0,train
67.2233210976945,-14.275507850874938,21590,1,0,0,train
-30.308436476069964,60.32103004703208,39400,6,4,4,train
-63.434064637096455,3.9350279619614,46448,9,4,4,train
-20.066667649656317,4.956930659114833,39511,6,0,0,train
27.50713708011227,-10.158537189130708,157295,10,0,0,train
-62.401718807448525,3.7138522705074606,41627,7,4,4,train
67.83501776584147,11.375850084440748,27616,5,2,0,train
9.757030070553256,-21.224411950361954,156872,10,0,0,train
-6.031620641892628,27.84552490882931,21828,1,0,0,train
36.69102183303965,9.281071807562357,21126,11,0,0,train
-51.41486022542803,16.409665132992373,22667,2,0,0,train
4.0581551553129325,-0.031064423381232054,42353,8,0,0,train
-47.123560066208526,0.002481862671271262,41951,8,0,0,train
-2.274176088052475,-48.16763745245284,46832,9,3,3,train
1.3728428324184545,-38.04286478557924,156767,10,0,0,train
-3.24437962590748,-54.65664645515305,156927,10,0,0,train
38.62567476005593,18.71749887614339,20878,11,0,0,train
-5.296920928058225,3.1382342923602056,42544,8,0,0,train
9.488083247135826,-9.049832993280281,42366,8,0,0,train
68.33419500666098,10.466201998793126,26774,5,2,2,train
-11.41259855093404,34.73859339245986,27815,5,0,0,train
16.319511144204483,-3.8889018731503704,157898,10,0,0,train
-1.2577034325761856,29.5562089618845,23199,3,0,0,train
21.422123949419653,-10.942891577632317,157734,10,0,0,train
10.29880711953982,-35.68766903751815,21158,11,0,0,train
-1.6805198182145378,23.713574118067974,22508,2,0,0,train
24.703211173741416,-26.383465816501825,157402,10,0,0,train
-7.629658808866747,26.500212675406633,22550,2,0,0,train
-51.09495401316836,8.673488668848425,40918,7,0,0,train
31.718797300924304,4.139563717197032,23751,3,0,0,train
9.971517560924163,15.829943274238627,40877,7,0,0,train
62.585628883298604,27.749627535163413,28058,5,2,2,train
-18.87743832401157,20.28977637223134,28147,5,0,0,train
12.468950131449127,0.9539840005202183,23343,3,0,0,train
-49.77367577592086,15.324703364731722,27827,5,0,0,train
11.859090642788601,1.9236621660094153,46816,9,0,0,train
12.22873404120372,-8.641142882223301,46763,9,0,0,train
19.45021967828258,36.32175794478027,27353,5,0,0,train
41.41530879905044,22.030361155842485,27060,5,0,0,train
-27.419541190900755,60.70082512268121,39603,6,4,4,train
13.732914531028916,37.08948616690857,27578,5,0,0,train
-26.293576475397256,17.509480168431274,23207,3,0,0,train
-9.59010424267386,-22.275803599770562,42056,8,0,0,train
-60.43447557503817,16.895844381050136,20737,11,4,4,train
29.151199246642687,28.32596703445101,28151,5,0,0,train
-54.034821355890024,18.308102901308082,19871,0,4,4,train
-30.446026529933988,60.35244274439968,39090,6,4,4,train
-54.7401507284711,-0.6664436967022009,46483,9,0,0,train
13.078682818811034,-26.213511413636727,157900,10,0,0,train
31.404937049184152,-12.319626394706662,23351,3,0,0,train
11.048159672773851,36.21374104134732,27082,5,0,0,train
22.27642017942088,1.3281461573429314,23431,3,0,0,train
-34.726722254037725,-20.36925987625388,46687,9,0,0,train
-51.312616750777124,43.349834806075975,42777,8,4,4,train
30.620468034820348,6.260774632167769,23173,3,0,0,train
-3.319415875071039,-18.186005496164302,40561,7,0,0,train
16.681223251959935,20.510158872329026,27653,5,0,0,train
2.303112347177377,-45.417050846535446,157168,10,0,0,train
-45.015510333384164,2.526637997785283,42722,8,0,0,train
19.704812898986074,16.960370122892307,22316,2,0,0,train
48.34755252900938,-17.31794413167456,27588,5,0,0,train
-22.619984631554836,6.66817397627054,46907,9,0,0,train
62.58491197214934,27.726032797257087,39555,6,0,0,train
24.9979282397309,-26.83064780720852,157744,10,0,0,train
43.802575798135315,-13.844023938220555,28197,5,0,0,train
42.402704612419626,5.043226595649674,22297,2,0,0,train
13.891295451640064,-41.924295518636754,157574,10,0,0,train
63.04969894685267,25.76851930606864,27385,5,2,2,train
-50.25415330628871,-20.563469015822534,46973,9,0,0,train
6.825235594431915,-38.37415652265827,156965,10,0,0,train
21.926654164089197,25.515927958632073,40827,7,0,0,train
-64.40382534372655,2.0389428520944977,47202,9,4,4,train
57.023205431712064,-26.048807203799146,22631,2,2,2,train
-37.260701936245304,-1.3135652668344378,42242,8,0,0,train
-49.88831789434477,-22.29229739633471,39389,6,0,0,train
17.47368357241627,21.425935092055514,27547,5,0,0,train
7.4117361529316605,23.97507299474558,19844,0,0,0,train
-5.3519538510205695,-25.788539532240915,40773,7,0,0,train
-8.430212430315443,15.175073826708564,41645,7,0,0,train
19.578261702740402,33.83787430599517,27726,5,0,0,train
-10.199062782888026,40.034077877346746,27104,5,0,0,train
9.170076379150077,15.796150158479982,41254,7,0,0,train
52.12351875095317,-11.097961011096952,28258,5,0,0,train
-44.260082956520996,-21.990007076198864,46697,9,0,0,train
15.004329688166681,4.233501853643128,28124,5,0,0,train
46.30460021267325,-2.7114377779518337,22806,2,0,0,train
-9.649464366382668,-21.922688275941006,40908,7,0,0,train
-5.517236341298487,-57.96922498764647,157012,10,0,0,train
-56.92811849556363,18.192481229981315,26871,5,4,4,train
-5.517216842930057,2.5199566231034054,42462,8,0,0,train
-5.893392105768337,-48.34119522104524,157597,10,0,0,train
-4.037976951421862,23.8549026243488,21164,11,0,0,train
11.255446184470797,-47.81321311374094,157162,10,0,0,train
47.07841811531212,13.075717126684808,21475,1,0,0,train
10.154373617836448,-9.710608246663472,157394,10,0,0,train
60.25830134101728,-25.305400093585238,22951,3,2,0,train
10.316911630839321,-26.356393303869414,157981,10,0,0,train
-12.95062525712989,28.414674276135703,22358,2,0,0,train
-42.887615020523164,43.10630637656509,46779,9,4,4,train
-46.11484758695792,-1.8298738930446445,40635,7,0,0,train
13.769175543721422,41.27617241215687,26768,5,0,0,train
7.280619644755444,37.877094023282126,26851,5,0,0,train
13.238316040377539,9.738775309048512,21679,1,0,0,train
20.20254559564065,-6.239346368234957,41057,7,0,0,train
66.2070000104756,-26.677684704661374,42576,8,2,2,train
-31.155674237860076,-9.543842700801797,27495,5,0,0,train
37.53693485296718,-19.56380903007517,21905,1,0,0,train
29.563697139758297,3.6284689987692818,41197,7,0,0,train
-66.38585402039296,9.619300192841893,20852,11,4,4,train
-14.931720615850349,5.189904081253121,41248,7,0,0,train
5.547079516533345,-56.256170360091375,23523,3,0,0,train
-20.07106874444447,31.978664827774587,27387,5,0,0,train
2.339349930344003,5.5189733966338785,41635,7,0,0,train
18.53896998723064,-43.7435903149196,23341,3,0,0,train
-41.68877364613098,41.19566223357157,46858,9,3,3,train
66.41722201880641,-26.79317127800257,42634,8,2,2,train
-19.023586598347514,-22.114981445239273,46680,9,3,3,train
-26.62743560185765,26.176615007482912,22653,2,0,0,train
