x,y,index,esp,labels,p_label,mode
-5.444366096962304,-47.39699055975501,39529,6,0,0,train
-1.2781933986511564,-0.16828405595180085,23135,3,0,0,train
20.001892357404515,-17.7206742302674,27218,5,0,0,train
22.667383205577178,26.320431930052212,157629,10,0,0,train
-37.24486935913421,-38.13385034417792,25539,4,0,0,train
13.877381829857597,9.67531160587191,23335,3,0,0,train
17.28703100312604,49.341417879724574,157457,10,0,0,train
-27.93103582550217,-0.8411522060188186,39239,6,0,0,train
20.97181605465241,-9.35305862190936,42396,8,0,0,train
3.5183601535045597,-38.66580051371351,23549,3,0,0,train
41.026888136421604,-16.55324623582423,157939,10,0,0,train
-0.4642100259226041,57.634175632775815,158143,10,0,0,train
0.05660136127231752,-32.40285958907041,27687,5,0,0,train
-21.735708181791207,35.0802939823899,39373,6,0,0,train
-13.30277768591998,-17.23153180688916,46493,9,0,0,train
-22.602943961860884,-24.89705169034436,42716,8,0,0,train
2.693199321698664,16.802705405518036,21216,11,0,0,train
28.360189632062937,35.62347425934312,157311,10,0,0,train
8.341139848820264,26.304299663984654,39168,6,0,0,train
-34.03431098482574,29.346366434548433,47289,9,4,4,train
0.887740193680183,15.210230022105083,26622,5,0,0,train
-51.25129292145477,6.117136661652541,25335,4,4,4,train
24.556785432913188,-7.44532642966326,28096,5,0,0,train
-33.12526906931381,24.74415659489347,46581,9,4,4,train
-16.09151826137042,-8.5076005106099,157670,10,0,0,train
-28.605211399179513,31.130831553244903,41063,7,4,4,train
15.508599501468126,-8.242732728732634,21250,11,0,0,train
25.32770592157514,-39.30121321193362,21625,1,0,0,train
-28.61123220284334,24.130885086327304,40879,7,0,0,train
-6.081855862977858,-13.68923997654066,23485,3,0,0,train
-16.71694948635046,-33.35374176735993,22348,2,0,0,train
16.08112762250963,32.87910704597725,157192,10,0,0,train
3.2006423387370404,7.332084726425011,22641,2,0,0,train
-10.99498448049787,22.297983722008556,21369,1,0,0,train
12.747955674522242,-41.048156658285066,21186,11,0,0,train
8.23829442350885,3.222634412180697,27133,5,0,0,train
-30.763817716414607,-0.4361784928668542,46454,9,1,1,train
19.595316741210574,-20.764379322137806,22454,2,0,0,train
-9.692028715117436,-36.743647284628224,22913,3,0,0,train
4.885571731851929,-13.038625796986459,23145,3,0,0,train
37.53001223790197,7.717349726456643,25086,4,0,0,train
-3.281322842360194,5.652680499456829,23021,3,0,0,train
-16.056713166590026,-33.54326997444152,40587,7,0,0,train
-39.947642121094574,53.3823665111163,27971,5,4,4,train
13.388391416628231,45.64787543061753,157018,10,1,1,train
-50.17588667081652,48.19826206980782,42582,8,4,4,train
-27.856070085217937,-28.761935656401356,39909,6,0,0,train
63.1217229354099,15.364594132098187,26040,4,2,2,train
14.38611131232555,54.53675692897139,157085,10,0,0,train
20.814334111623445,47.39617010165018,157445,10,0,0,train
7.626478321730412,15.967595345709999,27242,5,0,0,train
36.80743109872763,2.3143380366598167,26297,4,0,0,train
12.481799447143574,-0.4159901136973285,41297,7,0,0,train
-30.787199371648562,-4.153379093007274,21590,1,0,0,train
-29.07267574378985,58.67571070693243,39400,6,4,4,train
-51.220753738403104,4.712707998055648,25640,4,4,4,train
-31.939838058747366,27.73196806903054,46448,9,4,4,train
13.865793461880077,-10.121476513636608,39511,6,0,0,train
37.37271048250693,7.127887930141062,25132,4,0,0,train
33.980346007032104,22.042183485839736,157295,10,0,0,train
-34.26179209211112,30.85720349841509,41627,7,4,4,train
-57.8704844280415,-21.487329748010218,25569,4,0,0,train
54.30671678661685,-5.940376768499503,27616,5,2,2,train
24.891843494653287,29.140343525348772,156872,10,0,0,train
-40.26045537280303,-39.76982004328375,21828,1,0,0,train
-54.32016680590437,9.56718951352025,25517,4,4,4,train
15.61804642998693,-38.237323108489406,21126,11,0,0,train
-19.891625434685114,30.616207747010904,22667,2,0,0,train
35.699684138638574,-2.4257607810518547,42353,8,0,0,train
-23.265798703578056,26.975821041546126,41951,8,0,0,train
-41.78888613286336,-29.051565069312474,26210,4,0,0,train
-57.14455630522084,-6.192323895821419,46832,9,3,3,train
21.02284800973587,31.84101824635927,156767,10,0,0,train
14.515294324822658,53.546148925633894,156927,10,0,0,train
36.24232891646732,37.9893373745374,24481,4,0,0,train
15.994471524182703,-39.79536120579593,20878,11,0,0,train
12.541046568557698,-14.31379722857899,42544,8,0,0,train
-59.97539322616865,-1.1143974328773432,25357,4,3,3,train
63.2815533498925,7.8099266919738835,25916,4,2,2,train
20.785472974812418,-9.780380289834536,42366,8,0,0,train
56.30189357328182,-3.3062740289761345,26774,5,2,2,train
18.78146424062993,1.7813741450564304,27815,5,0,0,train
26.22093225197246,32.52623618127857,157898,10,0,0,train
-49.031101838115895,25.997112819059236,25902,4,4,4,train
-65.53701598049821,1.0229792847777524,25447,4,3,3,train
-16.097751375683305,-18.906200986417364,23199,3,0,0,train
25.337254210469027,25.36553983506021,157734,10,0,0,train
-19.28909015440757,-8.086847059198615,21158,11,0,0,train
3.18341242482252,-15.133126203659812,22508,2,0,0,train
27.036680928694604,20.253060168830935,157402,10,0,0,train
-2.257523398167109,-2.9157588850033336,22550,2,0,0,train
-15.87884329806664,35.35239948937118,40918,7,0,0,train
4.335829953094262,-28.821231168877684,23751,3,0,0,train
-21.317079852818413,-28.179900742330084,40877,7,0,0,train
63.28719425369747,13.427510155300135,28058,5,2,2,train
33.866395959688475,11.424670837259745,28147,5,0,0,train
-21.18865026083833,-8.122945054778498,23343,3,0,0,train
-12.917096362941153,32.99663839469744,27827,5,0,0,train
-20.59874073827261,-37.699225900008244,46816,9,0,0,train
2.5883510703246415,-31.376397025832997,46763,9,0,0,train
30.888270333232278,-13.360612290959377,27353,5,0,0,train
22.37435741554755,-39.68440857714198,27060,5,0,0,train
-28.195224362380372,59.9506701599927,39603,6,4,4,train
22.676185989085095,-31.13071529759093,27578,5,0,0,train
-2.621328049892452,4.524770213251385,23207,3,0,0,train
-9.044239179373937,-17.835401026388894,42056,8,0,0,train
-31.741920197424854,34.062440282082584,20737,11,4,4,train
28.41769657924467,-31.202376485300633,28151,5,0,0,train
-29.36104350937758,58.21970260058356,39090,6,4,4,train
-16.41628399446529,35.87833002697928,46483,9,0,0,train
16.816851328036613,-21.784229324422764,157900,10,0,0,train
-18.44303895228964,-49.06540353281963,23351,3,0,0,train
14.247353289949451,-18.21853269635787,27082,5,0,0,train
3.8181550751904494,-42.4252395817849,23431,3,0,0,train
