x,y,index,esp,labels,p_label,mode
16.043670991858374,-21.25108854936767,39529,6,0,0,train
-27.69115874412609,6.100693071468106,23135,3,0,0,train
-9.055414115580756,8.29301767865487,27218,5,0,0,train
-15.52668359391211,39.1990402509302,157629,10,0,0,train
7.360794102396143,-30.79612582410168,25539,4,0,0,train
-32.09239447085089,5.9276747375989665,23335,3,0,0,train
-28.18027938096965,63.44304117050902,157457,10,0,0,train
-28.359721295411788,44.191361635366526,39239,6,0,0,train
15.508085776253015,24.127227705601292,42396,8,0,0,train
7.289328673979481,37.228259337790576,23549,3,0,0,train
18.49734772731368,42.57463209306978,157939,10,0,0,train
-17.217688825839343,74.14340836802785,158143,10,0,0,train
16.34897925252762,28.47876338834959,27687,5,0,0,train
-42.22888848214808,-27.961803316525362,39373,6,0,0,train
-16.53288964527664,35.287664553390854,46493,9,0,0,train
2.864622911969356,-15.734730376242808,42716,8,0,0,train
-52.21361408082478,1.2349859222713295,21216,11,0,0,train
-9.07589677592575,67.45766799314332,157311,10,0,0,train
-53.43803250088223,8.003351465949375,39168,6,0,0,train
-37.74007968689,-32.93506581375262,47289,9,4,4,train
-51.97509477533727,-2.849173737493909,26622,5,0,0,train
-8.221115759290516,-42.702176199280004,25335,4,4,0,train
-10.436198554479397,16.206471693220198,28096,5,0,0,train
-38.4727586570806,-35.11112248189624,46581,9,4,4,train
-14.626435415539785,49.868178077006334,157670,10,0,0,train
-42.566212256500336,-40.10106384716853,41063,7,4,4,train
-5.163553343984711,6.0826686206914555,21250,11,0,0,train
-2.996543204884179,2.575994403970022,21625,1,0,0,train
-40.16562759481357,-31.947436344626418,40879,7,0,0,train
9.588604911789584,35.06429042533009,23485,3,0,0,train
-17.553663767907764,49.653104439530935,157192,10,0,0,train
-48.73074159390859,-17.489260279391573,21369,1,0,0,train
13.304042379328067,2.2377450482366785,21186,11,0,0,train
-49.04645199883127,13.1238564176132,27133,5,0,0,train
-26.054295869714558,46.84401925406624,46454,9,1,1,train
8.868116086037006,22.967810951926143,22913,3,0,0,train
-21.44043734818147,10.652660020618438,23145,3,0,0,train
-29.995574424811792,19.284822637636978,25086,4,0,0,train
-36.1755306828795,-4.304253246125161,23021,3,0,0,train
5.219343359333731,30.029853850459677,40587,7,0,0,train
-12.81306875524839,-64.0713127935351,27971,5,4,4,train
-27.17202221931078,58.53675607367295,157018,10,1,1,train
-20.794652297194162,-56.58370407534148,42582,8,4,4,train
-5.0971395830548305,-22.02373057189422,20185,0,0,0,train
-11.476338115190362,-19.011491664763845,39909,6,0,0,train
51.60769522246578,-26.91717048029251,26040,4,2,2,train
-33.858794185756196,65.76160681577566,157085,10,0,0,train
-28.629924323959585,63.335594224245646,157445,10,0,0,train
-53.08656374432108,6.4601656664570015,27242,5,0,0,train
6.210451420368285,9.155909433999774,26297,4,0,0,train
-32.44243903858289,9.364714686596464,41297,7,0,0,train
9.379607389593474,35.57195314422568,21590,1,0,0,train
-8.381966876318938,-74.76392298297438,39400,6,4,4,train
-9.416718920862635,-40.99051692148147,25640,4,4,4,train
-38.97407873008105,-36.617909442515206,46448,9,4,4,train
-20.432597221933,4.128005764761189,39511,6,0,0,train
-39.805732731278844,16.094761595274747,25132,4,0,0,train
14.664483693094525,54.75587204597065,157295,10,0,0,train
-47.26914033939438,-44.31456342434405,41627,7,4,4,train
7.456076727753359,-37.683471973143554,25569,4,0,0,train
28.942981849248245,-24.996018316680818,27616,5,2,2,train
-3.445519660410996,60.71719575284705,156872,10,0,0,train
-16.396472802771854,-9.958298910544046,21828,1,0,0,train
-9.495892252983944,-47.088975267046095,25517,4,4,4,train
23.23982935564914,7.254891208827089,21126,11,0,0,train
1.4481063026444847,12.908716973737066,42353,8,0,0,train
-41.37484145910598,-24.293502455442116,41951,8,0,0,train
2.2984069701311576,-21.065007580910585,26210,4,0,0,train
-34.41905088679244,43.273570574599525,46832,9,3,3,train
-5.1456133448433174,59.266297880040085,156767,10,0,0,train
-32.439454548569685,65.12000573629827,156927,10,0,0,train
25.767466548698078,-27.506154537357123,24481,4,0,0,train
21.763527452444478,4.708450698922119,20878,11,0,0,train
-2.608664724619822,1.1220625748754902,42544,8,0,0,train
-0.5586415622831176,-47.99887292255968,25357,4,3,3,train
44.635130926672716,-18.827974357699997,25916,4,2,2,train
-14.16655293708925,22.023817984452375,42366,8,0,0,train
32.545547542685185,-22.682847734167506,26774,5,2,2,train
-42.759864960601035,8.978756722683597,27815,5,0,0,train
-7.6527799917781385,64.10193368023863,157898,10,0,0,train
-27.117147817572505,-43.111800842632846,25902,4,4,4,train
-0.8222075311827393,-54.75602754823427,25447,4,3,3,train
-25.958323484122623,27.647135980812852,23199,3,0,0,train
-2.785564703230783,64.17829980955436,157734,10,0,0,train
-11.12460701983279,47.26535573551843,21158,11,0,0,train
4.51856305771129,55.05535017524866,157402,10,0,0,train
-51.50191465861043,-29.875990206406463,40918,7,0,0,train
15.064523411984428,26.16922694739718,23751,3,0,0,train
-3.6627570860363052,-7.0236371116198075,40877,7,0,0,train
52.558928423823815,-27.866441869976516,28058,5,2,2,train
-48.82714623758581,15.997089741131957,28147,5,0,0,train
-18.075696551872642,39.81028786516253,23343,3,0,0,train
-55.67964853860403,-27.588361500308878,27827,5,0,0,train
0.975888692339943,-11.666473400804316,46816,9,0,0,train
2.4140324814111267,28.067440118503793,46763,9,0,0,train
-3.191676254229847,13.940694907697852,27353,5,0,0,train
21.355627364120984,13.699760549614014,27060,5,0,0,train
-8.433250188831682,-75.8559598681026,39603,6,4,4,train
-3.02176534560144,4.854411860654348,27578,5,0,0,train
-37.99097753732716,-6.946683354915919,23207,3,0,0,train
-9.957603377121332,26.07801007576689,42056,8,0,0,train
-45.90484357225944,-45.5943702032741,20737,11,4,4,train
23.93112071488692,14.33130442852776,28151,5,0,0,train
-45.434637635985666,-45.62448547980038,19871,0,4,4,train
-9.169336835168306,-74.06926460107607,39090,6,4,4,train
-50.68770396087395,-26.345484247698085,46483,9,0,0,train
4.476446332317666,41.58545739641034,157900,10,0,0,train
15.210431397615356,-5.670119689944034,23351,3,0,0,train
-9.572630334580783,9.419770297503508,27082,5,0,0,train
8.299592738312842,26.820780571675126,23431,3,0,0,train
9.5691103754123,-29.58220699877818,46687,9,0,0,train
-26.66059821562053,-56.83439330752622,42777,8,4,4,train
