x,y,index,esp,labels,p_label,mode
-3.9236026543907814,-32.77063062249613,39529,6,0,0,train
0.157201046656688,13.921171595643326,23135,3,0,0,train
31.30776092275748,8.514909254707142,27218,5,0,0,train
-16.909616370891975,-33.52734331311372,157629,10,0,0,train
-30.644188566475226,-5.511073432618106,25539,4,0,0,train
10.652716923611434,23.24805490639888,23335,3,0,0,train
-55.91829046411526,-25.75577543336659,157457,10,0,0,train
-43.7616550680719,-37.58723484990425,39239,6,0,0,train
1.4242922220743424,-27.288203700906276,42396,8,0,0,train
25.148240566749607,-47.26267152083838,23549,3,0,0,train
22.113700808029336,-30.161092360614255,157939,10,0,0,train
-14.342276190638888,33.393572309743746,158143,10,0,0,train
6.3334098092668505,-38.802845262172326,27687,5,0,0,train
-34.343066982496374,21.2129014950387,39373,6,0,0,train
-24.225080657103877,-28.770934812929713,46493,9,0,0,train
-20.30679957458321,-40.005502054421356,42716,8,0,0,train
12.768573959200921,42.82582240964311,21216,11,0,0,train
8.621000652502058,18.837630712758333,157311,10,0,0,train
6.445330484501049,36.0950067102751,39168,6,0,0,train
-24.456623113304452,32.243433999925585,47289,9,4,4,train
10.621960809100813,44.33725446655541,26622,5,0,0,train
-39.61681880665826,16.74790157066288,25335,4,4,4,train
21.52990304475812,-0.882161832035329,28096,5,0,0,train
-28.941294797493477,34.052507413383154,46581,9,4,4,train
-39.979796740931135,-23.402892508846215,157670,10,0,0,train
28.512947977803044,0.907036943156414,21250,11,0,0,train
26.88537747080572,-14.751132022214332,21625,1,0,0,train
4.44358109975863,-40.15856599194231,23485,3,0,0,train
-16.040470716595053,-16.872126398883534,22348,2,0,0,train
-42.5712773040178,-25.49311692560291,157192,10,0,0,train
18.055717833952247,37.04367311478872,22641,2,0,0,train
-2.8917060025431853,49.65026026090813,21369,1,0,0,train
26.712796855991233,-16.878949490521958,21186,11,0,0,train
12.932813125244781,31.894622811523444,27133,5,0,0,train
-44.930181233116734,-34.983581242990184,46454,9,1,1,train
26.958735586866155,14.356279603307168,22454,2,0,0,train
5.541960945230651,-22.32754783139653,22913,3,0,0,train
10.876475839554729,4.360958611863896,23145,3,0,0,train
31.208825919715885,19.679768662279706,25086,4,0,0,train
-2.0458748387960966,24.159655757402664,23021,3,0,0,train
-55.18094502085301,35.529311494382696,27971,5,4,4,train
-48.79914057171002,-35.740906078209036,157018,10,1,1,train
-48.75840391906218,34.98867408031718,42582,8,4,4,train
-24.079206060817597,-2.5800563338990066,20185,0,0,0,train
